title,from_date,emp_no,last_name,first_name,salary
Senior Engineer,1999-08-10,73161,Denos,Haldon,52403
Senior Engineer,1999-08-10,432318,Krohm,Khedija,50133
Senior Engineer,1999-08-11,103849,Bennet,Luerbio,58511
Senior Engineer,1999-08-11,107935,Walstra,Odysseas,40000
Senior Engineer,1999-08-11,452265,Nastansky,Hisao,63494
Senior Engineer,1999-08-12,14486,Birdsall,Indrajit,40000
Senior Engineer,1999-08-12,482216,Zumaque,Moss,62404
Senior Engineer,1999-08-13,431510,Schiper,Manu,51016
Senior Engineer,1999-08-13,481152,Schiper,Zeydy,57933
Senior Engineer,1999-08-14,64310,Kossowski,Khatoun,40000
Senior Engineer,1999-08-14,222268,Hedayat,Guadalupe,40000
Senior Engineer,1999-08-16,427121,Bolsens,Jianhao,73514
Senior Engineer,1999-08-17,274372,Atrawala,Herbert,54544
Senior Engineer,1999-08-18,423454,Vandervoorde,Achilleas,40000
Senior Engineer,1999-08-20,452461,Heijenga,Suvo,50572
Senior Engineer,1999-08-20,466042,Yetto,Debaprosad,46809
Senior Engineer,1999-08-21,26846,Chinal,Ewing,64015
Senior Engineer,1999-08-21,96169,Bharadwaj,Roselyn,49904
Senior Engineer,1999-08-21,101364,Poehlman,Turgut,53032
Senior Engineer,1999-08-21,252407,Ritzmann,Shih,44947
Senior Engineer,1999-08-22,400431,Perez,Aria,40000
Senior Engineer,1999-08-23,82644,Pleszkun,Kellyn,43420
Senior Engineer,1999-08-23,83806,Kumaresan,Froduald,58478
Senior Engineer,1999-08-23,224387,Emiris,Sajjan,74567
Senior Engineer,1999-08-23,491629,Schapiro,Aamer,81500
Senior Engineer,1999-08-24,66556,Remmele,Hongzhu,57942
Senior Engineer,1999-08-24,433414,Brattka,Juyoung,60815
Senior Engineer,1999-08-25,51190,Zedlitz,Sivanarayana,50358
Senior Engineer,1999-08-25,483798,Attimonelli,Sudharsan,63756
Senior Engineer,1999-08-26,64377,Couchot,Along,40000
Senior Engineer,1999-08-26,251510,Junet,Margareta,50651
Senior Engineer,1999-08-27,86480,Tramer,Navid,40000
Senior Engineer,1999-08-27,444957,Demeyer,Anneke,40000
Senior Engineer,1999-08-28,228660,Zaiane,Charmane,40000
Senior Engineer,1999-08-28,255018,Matzke,Chiradeep,40000
Senior Engineer,1999-08-28,424571,Tempesti,Keiichiro,54906
Senior Engineer,1999-08-29,238615,Falby,Masaru,40000
Senior Engineer,1999-08-29,288011,Veccia,Naftali,62960
Senior Engineer,1999-08-30,236329,Rosay,Bodo,46501
Senior Engineer,1999-08-30,265687,Ranta,Shuky,40000
Senior Engineer,1999-08-31,66170,Ohori,Aksel,81664
Senior Engineer,1999-08-31,401849,Choobineh,Susanna,40000
Senior Engineer,1999-09-01,38941,Turnbull,Yurij,58859
Senior Engineer,1999-09-02,415924,Moehrke,Eran,48216
Senior Engineer,1999-09-02,456294,Shinomoto,Vishv,56394
Senior Engineer,1999-09-02,463041,Litecky,Navid,64616
Senior Engineer,1999-09-03,267556,Molenaar,Gita,42755
Senior Engineer,1999-09-03,294334,Granlund,Kokou,46383
Senior Engineer,1999-09-06,23573,Steinauer,Hercules,40000
Senior Engineer,1999-09-06,251262,Conry,Kensei,56444
Senior Engineer,1999-09-07,250428,Reinhart,Shigeu,40000
Senior Engineer,1999-09-07,415791,Polupanov,Sergi,40000
Senior Engineer,1999-09-07,433891,Bamford,Samphel,53071
Senior Engineer,1999-09-07,461693,Cappello,Fusako,52377
Senior Engineer,1999-09-08,11469,Giaccio,Guttorm,44625
Senior Engineer,1999-09-08,74706,Tibblin,Fen,52180
Senior Engineer,1999-09-08,219746,Hegner,Gennady,40000
Senior Engineer,1999-09-08,237008,Roisin,Giap,40000
Senior Engineer,1999-09-09,89331,Narahara,Ranga,40000
Senior Engineer,1999-09-09,293849,Bondorf,Brigham,55773
Senior Engineer,1999-09-09,296924,Ciolek,Masanao,40000
Senior Engineer,1999-09-09,444396,Highland,Make,40000
Senior Engineer,1999-09-10,14232,Bojadziev,Masali,50568
Senior Engineer,1999-09-11,455142,Bashian,Youssef,62549
Senior Engineer,1999-09-12,239642,Belinskaya,Mara,49364
Senior Engineer,1999-09-12,410009,DuBourdieux,Hausi,44076
Senior Engineer,1999-09-12,428314,Plotkin,Mario,61016
Senior Engineer,1999-09-12,458868,Olano,Xudong,61484
Senior Engineer,1999-09-12,471036,Muhlberg,Yishay,42673
Senior Engineer,1999-09-12,492806,Chinen,LiMin,52952
Senior Engineer,1999-09-14,66921,Deville,Weiru,45905
Senior Engineer,1999-09-14,423982,Boissier,Hidde,42626
Senior Engineer,1999-09-15,208073,Yurek,Kerryn,40000
Senior Engineer,1999-09-16,33787,Kriebel,Malu,46176
Senior Engineer,1999-09-17,427086,Vecchi,Xiaoshan,42634
Senior Engineer,1999-09-17,440250,Granlund,Valeri,52156
Senior Engineer,1999-09-17,453595,Rubsam,Ewing,46616
Senior Engineer,1999-09-18,298265,Yetto,Gad,40000
Senior Engineer,1999-09-19,206886,Xiaoshan,Radoslaw,50218
Senior Engineer,1999-09-19,237831,Oaver,Pramod,45187
Senior Engineer,1999-09-20,42305,Mikschl,Tsz,43172
Senior Engineer,1999-09-20,219602,Schmiedel,Niclas,40000
Senior Engineer,1999-09-20,276263,Braunmuhl,Sverrir,40000
Senior Engineer,1999-09-20,479287,Berztiss,Emran,62977
Senior Engineer,1999-09-21,212441,Ouhyoung,Masaru,40000
Senior Engineer,1999-09-21,432402,Basagni,Adib,43555
Senior Engineer,1999-09-22,289817,Strandh,Karoline,62945
Senior Engineer,1999-09-23,44022,Dayang,Chiranjit,40000
Senior Engineer,1999-09-23,90080,Taubenfeld,Hyuncheol,40000
Senior Engineer,1999-09-23,443979,Oaver,Wayne,40000
Senior Engineer,1999-09-24,413927,Ressouche,Erez,58189
Senior Engineer,1999-09-25,215966,Angot,Kayoko,40000
Senior Engineer,1999-09-25,239184,Luce,Jinpo,63460
Senior Engineer,1999-09-25,259392,Jansen,Mary,54087
Senior Engineer,1999-09-25,281700,Swick,Tse,40162
Senior Engineer,1999-09-25,468027,Besancenot,Venkatesan,61531
Senior Engineer,1999-09-25,475657,Constantine,Shahid,40000
Senior Engineer,1999-09-26,100609,Lakshmanan,Gina,68982
Senior Engineer,1999-09-26,401839,Makrucki,JoAnne,54653
Senior Engineer,1999-09-27,208684,Brizzi,Kristin,40000
Senior Engineer,1999-09-27,492419,Shanbhogue,Berto,40000
Senior Engineer,1999-09-28,34377,Menhoudj,Hidde,40000
Senior Engineer,1999-09-28,406099,Baca,Dhritiman,40000
Senior Engineer,1999-09-29,106212,Pluym,Kristof,51759
Senior Engineer,1999-09-30,35300,Chenoweth,Chuanti,40000
Senior Engineer,1999-09-30,499613,Kaelbling,Vasilis,40000
Senior Engineer,1999-10-01,26313,Perri,Guoxiang,45004
Senior Engineer,1999-10-01,57071,Stenning,Wilmer,40000
Senior Engineer,1999-10-01,250934,Buchter,Jingling,40000
Senior Engineer,1999-10-01,477118,Hutton,Hatim,45230
Senior Engineer,1999-10-02,244661,Parfitt,Idoia,47970
Senior Engineer,1999-10-02,415920,Biros,Kensyu,66295
Senior Engineer,1999-10-03,109878,Goldhammer,Goetz,57669
Senior Engineer,1999-10-03,205266,Marquardt,Volkmar,46466
Senior Engineer,1999-10-03,206223,Meszaros,Masanao,40724
Senior Engineer,1999-10-03,292301,Barbanera,Maris,40000
Senior Engineer,1999-10-05,21206,Walstra,Krisda,65765
Senior Engineer,1999-10-05,62427,Kamber,Bedrich,40000
Senior Engineer,1999-10-05,77926,Thibadeau,Herbert,40000
Senior Engineer,1999-10-05,257401,Scallan,Steve,40000
Senior Engineer,1999-10-06,271380,Dahlbom,LiMin,73508
Senior Engineer,1999-10-06,418974,Sethi,Dung,48438
Senior Engineer,1999-10-07,487385,Felcyn,Stepehn,40000
Senior Engineer,1999-10-08,257441,Maccarone,Munehiko,47954
Senior Engineer,1999-10-08,440291,Fujisaki,Masasuke,42703
Senior Engineer,1999-10-09,253911,Siepmann,Sumant,42855
Senior Engineer,1999-10-10,410063,Willoner,Bilhanan,40000
Senior Engineer,1999-10-11,296279,Kossowski,Valeri,40000
Senior Engineer,1999-10-11,468280,Ernst,Prasadram,53926
Senior Engineer,1999-10-12,459883,Businaro,Richara,48430
Senior Engineer,1999-10-13,55180,Falco,Ung,40000
Senior Engineer,1999-10-13,70752,Chiola,Vugranam,49152
Senior Engineer,1999-10-13,258763,Peak,Xiadong,66328
Senior Engineer,1999-10-14,207676,Casley,Yuqun,40000
Senior Engineer,1999-10-14,287437,Salinas,Kristinn,40000
Senior Engineer,1999-10-14,432757,Erni,Teiji,41315
Senior Engineer,1999-10-15,228429,Emmerich,Atreye,40000
Senior Engineer,1999-10-16,55499,Diderrich,Kamakshi,48147
Senior Engineer,1999-10-16,76265,Stavenow,Doowon,48981
Senior Engineer,1999-10-16,223937,Schoegge,Heekeun,40000
Senior Engineer,1999-10-16,412516,Alameldin,Lenore,56496
Senior Engineer,1999-10-16,432116,Besselaar,Henk,50125
Senior Engineer,1999-10-16,453985,Merle,Kenton,42876
Senior Engineer,1999-10-17,19249,Iivonen,Saniya,40000
Senior Engineer,1999-10-17,215016,Sullins,Uinam,40000
Senior Engineer,1999-10-17,495876,Deville,Masasuke,40028
Senior Engineer,1999-10-18,435512,Orsini,Yakkov,67391
Senior Engineer,1999-10-19,253340,Broder,Val,51186
Senior Engineer,1999-10-19,492152,Siprelle,Lubomir,50922
Senior Engineer,1999-10-20,33309,Bodoff,Kien,73339
Senior Engineer,1999-10-20,94229,Thambidurai,Shen,59707
Senior Engineer,1999-10-21,79072,Cochrane,Nevio,58070
Senior Engineer,1999-10-21,260427,Jervis,Munehiro,40000
Senior Engineer,1999-10-22,430772,Haraldson,Stepehn,47906
Senior Engineer,1999-10-22,459903,Peak,Lucien,44725
Senior Engineer,1999-10-22,473224,Crabtree,Arup,40000
Senior Engineer,1999-10-23,232613,Butner,Uwe,40000
Senior Engineer,1999-10-23,486620,Pluym,Torsten,58825
Senior Engineer,1999-10-24,420073,DeMori,Spyrose,50498
Senior Engineer,1999-10-24,461654,Kropp,Douadi,43364
Senior Engineer,1999-10-25,242806,Motley,Conal,43151
Senior Engineer,1999-10-25,409731,Ranft,Djenana,40000
Senior Engineer,1999-10-26,482382,Maginnis,Gererd,54922
Senior Engineer,1999-10-27,221274,Gargeya,Mingdong,61597
Senior Engineer,1999-10-27,409267,Roisin,Zijian,46653
Senior Engineer,1999-10-28,287966,Hainaut,Danel,51770
Senior Engineer,1999-10-29,34962,Rosay,Adly,40000
Senior Engineer,1999-10-30,43727,Kilgore,Mats,40000
Senior Engineer,1999-10-30,69570,Reinhart,Katsuyuki,52654
Senior Engineer,1999-10-30,109642,Nanard,Aron,40000
Senior Engineer,1999-10-31,474193,Speckmann,Phillip,40678
Senior Engineer,1999-11-01,11121,Kakkad,Vugranam,40000
Senior Engineer,1999-11-01,297948,Adachi,Kristinn,40000
Senior Engineer,1999-11-02,23001,Irland,Akhilish,52018
Senior Engineer,1999-11-02,62243,Fargier,Juichirou,48127
Senior Engineer,1999-11-02,67994,Paludetto,Hatim,56017
Senior Engineer,1999-11-02,266190,Xiaoshan,Xiahua,40000
Senior Engineer,1999-11-03,426437,Lanphier,Isamu,40000
Senior Engineer,1999-11-04,65240,Kabayashi,Sakthirel,40000
Senior Engineer,1999-11-04,98247,Skafidas,Shakhar,40000
Senior Engineer,1999-11-06,259202,Moehrke,Bodh,40000
Senior Engineer,1999-11-07,406737,Rassart,Arunachalam,40000
Senior Engineer,1999-11-07,431500,Kroll,KayLiang,48056
Senior Engineer,1999-11-08,260529,Hofstetter,Nechama,40000
Senior Engineer,1999-11-08,292394,Rosis,Debaprosad,40000
Senior Engineer,1999-11-09,39409,Leslie,Zhilian,41548
Senior Engineer,1999-11-09,438909,Smailagic,Kish,54319
Senior Engineer,1999-11-09,486887,Herber,Fai,52034
Senior Engineer,1999-11-10,67967,Stille,Marin,40000
Senior Engineer,1999-11-10,442275,Kropf,Eric,40000
Senior Engineer,1999-11-12,464312,Terwilliger,Gunilla,51267
Senior Engineer,1999-11-13,204877,Gornas,Guther,64613
Senior Engineer,1999-11-14,79911,Zaumen,Heather,40000
Senior Engineer,1999-11-14,290251,Hoppenstand,Aemilian,40000
Senior Engineer,1999-11-15,20530,Katiyar,Nevio,61897
Senior Engineer,1999-11-16,412368,Garrabrants,Duangkaew,42153
Senior Engineer,1999-11-17,78779,Warwick,Xuejun,40000
Senior Engineer,1999-11-18,25037,Magliocco,Adib,63524
Senior Engineer,1999-11-18,60412,Ranst,Dharmaraja,56140
Senior Engineer,1999-11-19,481058,Peral,Bouchung,40000
Senior Engineer,1999-11-23,241985,Muniz,Baziley,40000
Senior Engineer,1999-11-23,255711,Erie,Duangkaew,40000
Senior Engineer,1999-11-23,406713,Peha,Zhonghua,40000
Senior Engineer,1999-11-24,423543,Acton,Oldrich,43954
Senior Engineer,1999-11-24,458914,McAffer,Arch,51080
Senior Engineer,1999-11-25,235001,Escriba,Anneke,40000
Senior Engineer,1999-11-25,238749,Hebert,Cordelia,40000
Senior Engineer,1999-11-25,417279,Gischer,Mariangiola,53964
Senior Engineer,1999-11-25,482429,Guardalben,Wonhee,40000
Senior Engineer,1999-11-26,41313,Nitto,Gino,42736
Senior Engineer,1999-11-26,242495,Yamaashi,Demos,40000
Senior Engineer,1999-11-27,33126,Marwedel,Charmane,40000
Senior Engineer,1999-11-27,218768,Gaughan,Yurij,40000
Senior Engineer,1999-11-27,400439,Undy,Kazuhito,40000
Senior Engineer,1999-11-29,13685,Hockney,Weicheng,48322
Senior Engineer,1999-11-29,234358,Ebeling,Ioana,47535
Senior Engineer,1999-11-30,207590,Ferriere,Dipankar,61685
Senior Engineer,1999-11-30,241035,Marshall,Heping,40000
Senior Engineer,1999-11-30,453211,Merro,Tayeb,40592
Senior Engineer,1999-12-02,213823,Lorho,Shih,47683
Senior Engineer,1999-12-02,493910,Swick,Marl,40000
Senior Engineer,1999-12-02,494301,Beutelspacher,Rosalie,40000
Senior Engineer,1999-12-03,252138,Zaiane,Kiyotoshi,51965
Senior Engineer,1999-12-04,218192,Paludetto,Mandell,43674
Senior Engineer,1999-12-04,474410,Potthoff,Souichi,41590
Senior Engineer,1999-12-05,106031,Peron,Hein,51827
Senior Engineer,1999-12-05,220765,Merel,Ekawit,67976
Senior Engineer,1999-12-05,273398,Bolsens,Masamitsu,40000
Senior Engineer,1999-12-06,219489,Ramalingam,Tsutomu,40000
Senior Engineer,1999-12-07,426809,Spieker,Jiann,40000
Senior Engineer,1999-12-08,57068,Rabehasaina,Mari,40000
Senior Engineer,1999-12-08,284559,Sooriamurthi,Danny,40000
Senior Engineer,1999-12-08,293468,Azevdeo,Harjit,56890
Senior Engineer,1999-12-09,75172,Kohling,Xianlong,48451
Senior Engineer,1999-12-09,237483,Zumaque,Morrie,40000
Senior Engineer,1999-12-10,27939,Axelband,Seongbae,44292
Senior Engineer,1999-12-10,41667,Facello,Barna,40000
Senior Engineer,1999-12-10,225995,Gniady,Khoa,47674
Senior Engineer,1999-12-10,404722,Papsdorf,Atreyi,44318
Senior Engineer,1999-12-10,468020,Koblick,Mayumi,43771
Senior Engineer,1999-12-11,63542,Hanratty,Michaela,49445
Senior Engineer,1999-12-11,108997,Liesche,Arch,49656
Senior Engineer,1999-12-11,423466,Zhang,Magy,40000
Senior Engineer,1999-12-12,48648,Munck,Billur,45234
Senior Engineer,1999-12-12,253473,Crooks,Jamaludin,40000
Senior Engineer,1999-12-12,471887,Renear,Volkmar,60460
Senior Engineer,1999-12-13,208947,Hockney,Danil,40000
Senior Engineer,1999-12-13,219131,Raoux,Yechiam,54657
Senior Engineer,1999-12-13,404297,Weedman,Goetz,44461
Senior Engineer,1999-12-13,441925,Kusakabe,Kinh,48015
Senior Engineer,1999-12-14,19996,Chinen,Berni,56085
Senior Engineer,1999-12-14,275447,Begiun,Denny,40000
Senior Engineer,1999-12-15,449119,Brickell,Tomofumi,52370
Senior Engineer,1999-12-15,457047,Snedden,Duke,54418
Senior Engineer,1999-12-16,202145,Ghandeharizadeh,Lubomir,40000
Senior Engineer,1999-12-16,497589,Mattern,Duri,45900
Senior Engineer,1999-12-18,24680,Takkinen,Garnet,46522
Senior Engineer,1999-12-18,236441,Bednarek,Salvador,58465
Senior Engineer,1999-12-19,202701,Molenkamp,Elgin,40000
Senior Engineer,1999-12-20,34070,Champarnaud,Sivanarayana,40000
Senior Engineer,1999-12-20,289054,Hutton,Youjian,40000
Senior Engineer,1999-12-20,436909,Standera,Yuriy,40000
Senior Engineer,1999-12-20,469758,Pell,Krisda,40000
Senior Engineer,1999-12-22,65259,Luef,Kazuhide,40000
Senior Engineer,1999-12-22,73099,Strandh,Percy,40000
Senior Engineer,1999-12-22,472149,Luck,Sverrir,56745
Senior Engineer,1999-12-23,23441,Staudhammer,Sarita,43192
Senior Engineer,1999-12-23,39587,Hoppenstand,Irena,41509
Senior Engineer,1999-12-23,108433,Schaad,Henk,40177
Senior Engineer,1999-12-23,256823,Bolsens,Divier,40000
Senior Engineer,1999-12-23,484499,Ramras,Sergi,40000
Senior Engineer,1999-12-24,422769,Ginneken,Amstein,40000
Senior Engineer,1999-12-25,78511,Mitina,Pramod,44235
Senior Engineer,1999-12-26,214785,Sigstam,Arif,51268
Senior Engineer,1999-12-27,17539,Uhrik,Cathie,60576
Senior Engineer,1999-12-28,458172,Reistad,Taizo,40000
Senior Engineer,1999-12-30,107506,Guting,Kenroku,61252
Senior Engineer,2000-01-01,34996,Butner,Chinhyun,59347
Senior Engineer,2000-01-01,469713,Lukaszewicz,Weicheng,54510
Senior Engineer,2000-01-02,224288,Meriste,Kazunori,46194
Senior Engineer,2000-01-02,282598,Gonthier,Adly,70715
Senior Engineer,2000-01-03,33211,DuBourdieux,Prodip,40000
Senior Engineer,2000-01-03,63801,Roccetti,Valdiodio,40928
Senior Engineer,2000-01-03,238100,Burnard,Koldo,40000
Senior Engineer,2000-01-03,240711,Alpin,Kokou,48524
Senior Engineer,2000-01-03,267387,Ghemri,Mohammad,40000
Senior Engineer,2000-01-04,17220,Panwar,Lorien,45404
Senior Engineer,2000-01-04,17280,Merle,Xuejia,69670
Senior Engineer,2000-01-04,65706,Munck,Troy,40000
Senior Engineer,2000-01-04,80987,Gulla,Zito,40000
Senior Engineer,2000-01-05,483586,Pardalos,Nahla,40000
Senior Engineer,2000-01-05,496531,Simmel,Saddek,40000
Senior Engineer,2000-01-06,78397,Kulisch,Sham,40000
Senior Engineer,2000-01-06,98394,Anick,Berthier,57807
Senior Engineer,2000-01-06,109681,Ramaiah,Marsal,40000
Senior Engineer,2000-01-06,257733,Toyoshima,Adin,57893
Senior Engineer,2000-01-07,422646,Peltason,Alexius,42939
Senior Engineer,2000-01-07,494913,Hitomi,Parviz,40000
Senior Engineer,2000-01-08,27687,Baumann,Ronghao,59878
Senior Engineer,2000-01-08,468046,Perez,Perry,40000
Senior Engineer,2000-01-09,445534,Picht,Poorav,40000
Senior Engineer,2000-01-10,265762,Murrill,George,51201
Senior Engineer,2000-01-10,406672,Demos,Rosella,40000
Senior Engineer,2000-01-11,229088,Servieres,Kasidit,54417
Senior Engineer,2000-01-11,439998,Tzvieli,Huei,40000
Senior Engineer,2000-01-11,441131,Covnot,Mandell,44374
Senior Engineer,2000-01-12,32233,Benveniste,Kenroku,52122
Senior Engineer,2000-01-12,276044,Whitcomb,Atreye,48080
Senior Engineer,2000-01-13,35371,Chleq,Arup,40000
Senior Engineer,2000-01-13,266564,Swiler,Nimmagadda,44949
Senior Engineer,2000-01-13,406344,Grabner,Seshu,54532
Senior Engineer,2000-01-14,403220,Flexer,Subhankar,44424
Senior Engineer,2000-01-14,419534,Demizu,Odoardo,41650
Senior Engineer,2000-01-15,45333,Waeselynck,Leszek,63235
Senior Engineer,2000-01-15,234427,Rosaz,Vasilis,58246
Senior Engineer,2000-01-17,34184,Klassen,Shiv,55794
Senior Engineer,2000-01-17,49556,Hofman,Divine,61356
Senior Engineer,2000-01-18,74024,Cools,Dinkar,84359
Senior Engineer,2000-01-18,406665,Kusakari,Tua,40000
Senior Engineer,2000-01-20,63610,Rosiles,Gudjon,62180
Senior Engineer,2000-01-20,296790,Oppitz,Shaleah,40000
Senior Engineer,2000-01-21,79486,Garigliano,Mitchel,60434
Senior Engineer,2000-01-21,440116,Seghrouchni,Shim,45628
Senior Engineer,2000-01-21,479709,Reghbati,Geoffry,64204
Senior Engineer,2000-01-22,263335,Rullman,Leah,42865
Senior Engineer,2000-01-22,480871,Reutenauer,Dipayan,48614
Senior Engineer,2000-01-23,48192,Soicher,Eldridge,45551
Senior Engineer,2000-01-23,57022,Keustermans,Michaela,40000
Senior Engineer,2000-01-23,418481,Papastamatiou,Karoline,40000
Senior Engineer,2000-01-25,38473,Onuegbe,Lena,76717
Senior Engineer,2000-01-25,229266,Munck,Cathie,52232
Senior Engineer,2000-01-25,265339,Camurati,Lijie,74979
Senior Engineer,2000-01-25,417170,Delgrange,Paloma,40000
Senior Engineer,2000-01-30,239163,Wossner,Duro,40000
Senior Engineer,2000-01-31,288014,Ranft,Nitsan,52238
Senior Engineer,2000-01-31,405443,Fraisse,Younwoo,43563
Senior Engineer,2000-01-31,416044,Schaad,Gro,48091
Senior Engineer,2000-02-02,99520,Copas,Eran,47258
Senior Engineer,2000-02-03,11449,Asser,Kotesh,61434
Senior Engineer,2000-02-03,12635,Restivo,Xinyu,40000
Senior Engineer,2000-02-04,30331,Vuskovic,Lene,53126
Senior Engineer,2000-02-04,406063,Kolinko,Vatsa,63836
Senior Engineer,2000-02-04,491058,Negoita,Younwoo,40611
Senior Engineer,2000-02-07,401527,Conti,Phuoc,51485
Senior Engineer,2000-02-08,439404,Picci,Piyawadee,50883
Senior Engineer,2000-02-09,31864,Bahl,Zhenbing,63209
Senior Engineer,2000-02-09,102901,Huttel,Constantino,64409
Senior Engineer,2000-02-13,79958,Versino,Xinglin,44663
Senior Engineer,2000-02-14,14067,Trachtenberg,Godehard,44669
Senior Engineer,2000-02-15,83584,Weiland,Bojan,50059
Senior Engineer,2000-02-15,253448,Hettesheimer,Luigi,40000
Senior Engineer,2000-02-15,445110,Beerel,Heeju,66936
Senior Engineer,2000-02-16,60930,Swiss,Larisa,57927
Senior Engineer,2000-02-16,488104,Furedi,Wonhee,55436
Senior Engineer,2000-02-18,204011,Massonet,Kazuhiko,78918
Senior Engineer,2000-02-18,228427,Rothenberg,Fumitaka,40000
Senior Engineer,2000-02-18,249520,Kemmerer,Chenye,52651
Senior Engineer,2000-02-18,459416,Joslin,Niclas,40000
Senior Engineer,2000-02-18,467697,Hebert,Freyja,47441
Senior Engineer,2000-02-18,482024,Hofting,Byong,41339
Senior Engineer,2000-02-19,34112,Kinley,Nirmal,67899
Senior Engineer,2000-02-19,228693,Kakkad,Hideo,51748
Senior Engineer,2000-02-19,260189,Salvesen,Stabislas,50493
Senior Engineer,2000-02-20,219423,Lanzelotte,Aluzio,46875
Senior Engineer,2000-02-21,486674,Luke,Adamantios,40000
Senior Engineer,2000-02-23,233930,Quadeer,Gina,40000
Senior Engineer,2000-02-23,259431,Gluchowski,Mitchel,40000
Senior Engineer,2000-02-24,64450,Raney,Aran,60474
Senior Engineer,2000-02-24,462792,Merkl,Shim,40000
Senior Engineer,2000-02-26,76813,Pietrzykowski,Tua,57616
Senior Engineer,2000-02-26,203898,Mateescu,Odysseas,50377
Senior Engineer,2000-02-26,236997,Peral,Moss,57741
Senior Engineer,2000-02-26,270510,Bazelow,Claude,60600
Senior Engineer,2000-02-27,404935,Schauser,Hailing,53458
Senior Engineer,2000-02-28,456227,Cappello,Martina,40000
Senior Engineer,2000-02-29,51867,Jansch,Shahaf,40000
Senior Engineer,2000-02-29,293652,Schaar,Kersti,55113
Senior Engineer,2000-02-29,497526,Vigier,Arup,41833
Senior Engineer,2000-03-01,52981,Hutton,Howell,42119
Senior Engineer,2000-03-01,422340,Lorcy,Halsur,58027
Senior Engineer,2000-03-01,495625,Rattan,Torsten,55226
